Metabolite name,PPI_Ylip_Ctrl_24hr_13,PPI_Ylip_Ctrl_24hr_25,PPI_Ylip_Ctrl_24hr_37,PPI_Ylip_Ctrl_3hr_07,PPI_Ylip_Ctrl_3hr_19,PPI_Ylip_Ctrl_3hr_31,PPI_Ylip_Ctrl_48hr_15,PPI_Ylip_Ctrl_48hr_27,PPI_Ylip_Ctrl_48hr_39,PPI_Ylip_Ctrl_4hr_09,PPI_Ylip_Ctrl_4hr_21,PPI_Ylip_Ctrl_4hr_33,PPI_Ylip_Ctrl_5hr_11,PPI_Ylip_Ctrl_5hr_23,PPI_Ylip_Ctrl_5hr_35,PPI_Ylip_Ctrl_72hr_17,PPI_Ylip_Ctrl_72hr_29,PPI_Ylip_Ctrl_72hr_41,PPI_Ylip_Low_24hr_38,PPI_Ylip_Low_24hr_46,PPI_Ylip_Low_24hr_52,PPI_Ylip_Low_3hr_32,PPI_Ylip_Low_3hr_43,PPI_Ylip_Low_3hr_49,PPI_Ylip_Low_48hr_40,PPI_Ylip_Low_48hr_47,PPI_Ylip_Low_48hr_53,PPI_Ylip_Low_4hr_34,PPI_Ylip_Low_4hr_44,PPI_Ylip_Low_4hr_50,PPI_Ylip_Low_5hr_36,PPI_Ylip_Low_5hr_45,PPI_Ylip_Low_5hr_51,PPI_Ylip_Low_72hr_42,PPI_Ylip_Low_72hr_48,PPI_Ylip_Low_72hr_54,PPI_Ylip_Osc_24hr_04,PPI_Ylip_Osc_24hr_14,PPI_Ylip_Osc_24hr_26,PPI_Ylip_Osc_3hr_01,PPI_Ylip_Osc_3hr_08,PPI_Ylip_Osc_3hr_20,PPI_Ylip_Osc_47hr_05,PPI_Ylip_Osc_48hr_16,PPI_Ylip_Osc_48hr_28,PPI_Ylip_Osc_4hr_02,PPI_Ylip_Osc_4hr_10,PPI_Ylip_Osc_4hr_22,PPI_Ylip_Osc_5hr_03,PPI_Ylip_Osc_5hr_12,PPI_Ylip_Osc_5hr_24,PPI_Ylip_Osc_72hr_06,PPI_Ylip_Osc_72hr_18,PPI_Ylip_Osc_72hr_30
PG 34:5|PG 18:2_16:3_Neg,NA,NA,NA,14.93721818,19.54554295,12.18601211,NA,NA,NA,20.98714595,14.89319007,NA,NA,12.01172557,20.12349631,NA,NA,NA,NA,NA,NA,11.96184307,NA,13.28075965,NA,NA,NA,NA,NA,21.41510207,NA,13.84974399,NA,NA,NA,NA,NA,NA,NA,19.99204088,NA,13.99430632,NA,NA,12.74295213,NA,NA,NA,NA,19.48299361,NA,NA,NA,NA
PG 36:2|PG 18:1_18:1_Neg,20.59416074,20.34679628,20.41202165,21.15452955,21.60226352,21.22545453,19.74500663,20.36178003,20.03007479,20.67376435,21.5101291,21.16173434,21.278337,22.12856169,20.97142869,20.8530612,19.41052537,20.91936783,22.37767051,22.62300272,22.42627963,21.11891073,21.20874866,20.95436425,22.05780081,22.55547974,21.95504108,21.76654362,21.33069983,20.71331488,20.30025227,20.66277746,21.19437262,21.82023282,21.45318086,21.30983586,20.86656741,21.16889691,22.04552084,21.6018276,21.06945477,20.95367466,21.6318136,21.84351418,21.37675592,21.40168955,20.39545308,21.65165504,21.53471768,21.32495171,21.46569226,21.28676361,21.93240596,22.06423153
PG 36:3|PG 18:1_18:2_Neg,21.38693011,21.38140533,21.61279397,22.07746918,22.02570055,22.16548566,21.77016767,21.90357485,21.58407722,20.79323492,22.40012547,21.97269226,22.01992893,22.55800608,20.49457038,21.84592466,20.29398688,22.02797499,21.86858478,21.92235145,22.49668591,22.07545395,22.22620757,21.77287739,21.29015952,21.73303133,21.67224899,22.29764294,21.99927121,20.63031141,20.34319956,21.51857311,22.04648742,20.88463134,21.42464091,21.23244984,21.22028997,21.53299933,22.60357455,22.38828091,22.03698956,22.07764301,22.16897974,22.23496667,22.0804917,22.49007543,20.49677128,22.20606019,22.25504087,21.95130411,21.91325223,22.15957774,22.4191949,22.54922277
PG 36:4|PG 18:2_18:2_A_Neg,21.34832234,21.01938105,21.15259044,22.36511388,22.39103793,22.16238849,21.31399728,21.26181155,21.04848633,20.62535599,22.64595658,22.25130205,21.90243587,22.4382867,20.41642639,21.14971603,19.17480454,21.26728631,20.86020924,21.03468097,21.77499493,22.13548459,22.51728236,22.35159479,19.12870592,19.92558404,19.46765862,22.14653325,22.15408914,20.72532519,20.6029386,21.86078654,22.04599593,17.92981843,18.8930617,17.82612631,21.17973671,21.37276151,22.11198834,22.79234556,22.55162552,22.34007401,21.25516946,21.39397939,20.93776558,22.81408839,20.60634823,22.19590269,22.39925017,21.91542651,22.11206421,21.34227451,21.19414825,21.31525984
PG 36:4|PG 18:2_18:2_B_Neg,19.16264051,21.86078654,20.28758272,21.72992752,25.4353816,21.93301625,20.23995367,17.86199838,NA,26.80896058,21.88845479,21.6661606,21.93784405,21.5681827,26.73746297,16.36093675,20.28529716,20.06799932,22.14091404,25.54386652,21.98253813,21.59695441,21.16434662,21.81395887,24.4609901,23.39492821,20.45894763,20.86953321,21.65772982,27.00891315,20.85619163,21.15609353,21.49555431,15.32122671,17.00251117,19.08355382,20.06314235,19.16076261,20.00312522,25.63782318,21.16908133,21.91768685,21.6882339,18.67439333,23.38759641,21.86563228,21.29015032,21.33619247,21.96339074,26.06662047,21.52464868,18.60476456,19.46748913,20.71114886
PG O-36:3|PG O-18:2_18:1_Neg,16.89862551,16.71401244,16.26646142,18.74065456,17.67433351,18.63927444,14.45755765,14.45208326,16.4386001,19.74027917,17.67888659,19.33479575,19.34887504,18.01483018,19.8200081,17.74804299,15.92967296,15.91715764,16.34783988,16.40902779,15.90992503,18.83057401,19.35784449,18.38576651,19.56048163,16.64893614,16.45469006,18.79564958,18.59752568,18.78591738,18.53786642,17.28089611,17.51598771,19.81516444,17.99723623,17.72270621,16.91682637,15.3169966,15.19559955,19.32757259,17.78705205,17.77830253,19.25438671,18.04387936,15.82428321,18.42917192,19.41354151,18.0600448,18.59506464,19.26013231,18.39372734,16.6555612,16.85229593,15.86140759
PG O-45:4|PG O-17:1_28:3_Neg,21.39594844,21.37562836,21.19658478,21.39534303,20.17650075,21.91628743,22.38499603,22.42566121,22.50321414,21.54032088,22.17350375,21.67075716,22.04934782,21.00338571,21.30021259,23.46356979,23.30649963,23.18740866,21.9498766,21.48388839,22.85527131,21.31503399,21.52403355,21.50360948,22.47890421,21.85670943,22.69407276,20.92177228,20.98362529,20.85410499,21.61298534,21.23960924,21.7166033,23.03509882,22.79355289,22.81244564,19.71496639,18.94202317,19.00250105,20.28531363,21.91701121,21.87408787,22.39695267,22.32604264,22.05489613,22.77812453,22.13041558,21.37316028,21.1887494,20.19440352,21.23843047,23.08867673,23.05224572,22.98270798
PI 20:1_Neg,22.26851106,21.95697599,22.31768551,15.23185365,14.57573777,15.55003774,20.24784819,20.04275533,19.85242035,15.8565352,16.49748095,15.72142871,16.93632139,18.17185935,14.75719083,19.5146525,12.55917584,19.63981442,20.38704282,18.98588784,19.25803533,15.87042896,16.67409296,14.19611438,18.77237569,17.87768335,18.34025283,15.33314116,17.97561243,12.97020913,12.41070925,17.96244224,16.63371197,18.52239247,16.49625641,15.73700634,22.32914835,23.1489215,22.7991541,16.20329559,15.66994791,15.70792815,20.13102483,20.24629157,20.36219279,15.96696296,14.98549687,15.69762086,17.71177262,18.23013235,18.8588923,18.74572117,18.70598164,18.97866139
PI 26:1|PI 8:0_18:1_Neg,19.67863579,19.81437994,20.40239362,17.18539411,16.18999952,18.485772,18.59439826,17.82244059,17.10763823,18.06469784,18.59326473,19.39076902,19.21723939,20.25096053,17.57435474,16.62955063,NA,16.67533762,19.56395845,19.84445811,20.05960997,18.10953706,18.8559101,17.01764319,18.19988195,18.90748162,19.43377694,19.5015068,19.91679679,15.25469269,15.83923733,20.04367446,19.02173737,18.27578314,19.52718877,18.57673839,22.22650846,21.5370156,21.5877467,16.75312226,17.17355525,17.13966816,18.87435413,19.08637568,19.44061573,18.63494447,16.62541833,18.8535458,19.91722169,18.54362939,19.63374438,16.18774231,17.09853097,17.60991372
PI 26:2|PI 8:0_18:2_Neg,18.99889419,18.79899818,19.56509702,19.25423311,18.50087468,19.84161451,16.95246834,16.97253256,16.0712471,16.2702083,20.04008565,20.4563916,19.19419279,20.8478501,13.02175782,15.68566791,NA,14.15333186,16.39386143,17.81692189,16.87736746,19.8296366,20.62183597,19.78204447,11.30618731,13.62843822,13.3722833,20.61617687,21.10130925,13.11529684,12.30755597,19.84157081,19.24978151,14.8764961,15.58887559,13.52414275,20.9647705,20.75699666,20.54709122,18.81560582,19.01659423,18.36063964,16.96791572,17.4230052,18.30257862,19.64397694,14.83169153,20.47018917,20.43478146,19.02589617,19.65852333,15.60026552,15.68255323,16.77249965
PI 27:2|PI 9:0_18:2_Neg,20.45525856,20.18229189,20.63407855,20.83946768,19.95526922,21.69631053,18.51339287,18.4784835,17.95405605,17.22039707,21.48025658,22.32827019,20.80314642,22.23384887,16.15754377,17.69385095,NA,16.92899582,17.19657348,19.27912671,19.20105735,21.16750166,21.27161018,21.76576636,NA,16.03662121,17.1853388,21.86078654,21.1984856,15.26900811,15.25042131,20.08721325,20.66290524,13.29867113,16.85288337,15.75061608,22.03962952,21.40167093,20.78094281,20.29856808,20.24095076,20.81397568,19.41365738,19.76716176,19.47291435,21.88375451,14.88480287,22.1668548,21.8658472,20.37452379,21.42434594,18.963441,18.3663384,18.4140283
PI 28:1|PI 10:0_18:1_Neg,20.50202429,20.25271286,20.56604805,18.73030793,17.24831898,19.48218585,18.22692979,18.80389816,18.44444327,17.90273146,20.28079329,20.71972263,20.5603025,21.49095389,18.50524969,18.73697741,NA,18.11076517,20.24502438,21.50623511,21.17469625,19.0907474,19.52952129,18.45863936,18.71872851,20.1873299,20.26924785,20.76504219,20.57195798,15.02064519,17.82353794,20.55958447,20.15132156,19.33165305,20.5148914,19.3388594,22.56578457,21.91888581,22.04631806,17.92742693,18.55153092,18.03785386,19.52365554,19.69980034,19.6136604,19.91268951,16.85223865,20.57060168,21.0571724,20.08772139,21.02094938,18.7448464,18.67593305,18.83721272
PI 28:2|PI 10:0_18:2_Neg,20.01248982,19.96878948,20.04692148,21.32236748,19.88798987,22.02023199,18.71836919,19.37448591,19.52891108,17.36957634,22.57337622,22.60669684,21.25467357,22.50413829,17.4890145,20.01511381,18.22241786,18.58600425,19.086623,19.96270519,19.72104881,21.70387323,22.17431373,21.28328377,17.40674377,16.32909521,18.57858338,22.34931354,22.03866938,16.72057933,16.94891302,21.16394554,21.05002248,19.16540439,19.76606442,19.24883405,21.34516215,20.60652882,20.98654618,20.5630347,21.22899684,20.94444641,20.2716451,20.39636275,19.77772858,22.42059389,18.76277983,22.32777209,22.2134868,21.12344336,21.9946878,20.52342532,19.41604666,19.60012926
PI 30:1|PI 12:0_18:1_Neg,20.99095134,21.1266258,21.12265115,20.52850183,19.40118348,21.58109079,19.59219251,19.82141875,19.88781621,19.64782799,21.68963869,22.25270849,21.98329682,23.21965461,20.5887548,20.03963038,18.49779718,19.95064756,21.41437824,23.37392382,22.99183924,20.3821926,21.22236307,20.22664011,21.18124626,22.36585864,22.54934021,22.58214787,22.07631482,19.39523932,20.58897894,22.3027874,21.86078654,21.5951856,22.22897008,22.21123418,23.88773416,23.56280809,24.0882387,20.01720843,20.28000152,20.27767612,20.62535928,20.78847034,20.26791714,22.08297253,19.86856217,22.35057248,22.90575301,21.67028215,22.84924266,19.75363748,19.99181268,20.19514235
PI 30:2;O|PI 18:2_12:0;O_Neg,15.6757232,15.97967469,16.55351919,20.01337227,17.07748069,20.6629975,13.60638444,14.12639652,NA,NA,19.45199079,20.41565736,19.38107256,20.65303001,NA,NA,NA,NA,NA,16.43883283,15.52285494,19.39419839,20.50352608,18.46581091,NA,NA,NA,20.61123332,20.61207105,11.07240931,12.41124727,20.07281281,19.67971839,NA,NA,11.56742685,17.3863791,17.89545305,17.56506538,19.39945148,18.80009072,19.38812734,16.24923591,16.35873792,14.39756197,20.84789558,NA,20.09391025,20.33343117,19.79401216,20.44747667,NA,13.88152073,14.33852283
PI 30:2|PI 12:0_18:2_Neg,20.60033893,20.96560943,20.77542543,22.61755255,21.01025132,24.09187954,17.27229245,18.53824897,18.4805832,19.07439994,23.83543567,24.32245448,22.89825813,23.96481968,19.43914308,16.71691654,13.69801026,17.03804989,18.52656917,21.10539028,20.91170338,23.00244759,23.59631323,22.54200225,16.54692845,18.95636115,19.26616063,24.03413455,23.47679052,19.30092681,18.00349061,22.77681273,22.82386683,17.80474792,19.65534716,17.33702859,23.52598551,22.84524862,22.87124288,22.00258996,22.52134258,23.05878327,19.86152156,19.80806836,19.03001553,24.48930935,18.73650325,24.20356222,23.88611774,22.11457347,23.85123166,18.59995093,18.48603167,18.93194617
PI 31:1|PI 13:0_18:1_Neg,17.70043896,19.82179646,19.95922614,19.40900797,19.00539079,19.54122441,20.80260795,21.28622314,21.55682219,19.2270895,19.33680146,19.78002426,19.60917212,20.36203076,19.7489867,21.36781496,21.47617299,21.55221567,21.04259007,21.21854885,21.27552924,18.98425329,19.25101894,19.62568688,21.98656956,22.41135413,22.00407287,20.04890395,19.77325874,19.52526687,19.5702632,19.68247749,20.14598753,22.74992351,23.18270076,22.71695147,20.27382038,21.00387814,21.18307432,18.32731486,19.07693414,19.13401516,20.57987771,21.26818372,19.98433887,19.57125085,19.45758105,19.51805861,20.45799047,19.63080098,19.83570127,19.67287528,21.03738712,21.09588479
PI 31:2|PI 13:0_18:2_Neg,13.60384902,15.83360279,13.39392036,19.77442117,17.84465863,19.91158845,NA,NA,14.9664996,17.28394664,19.67451678,20.24536631,19.22039714,20.11144338,16.6779473,13.82651795,NA,15.02309332,14.12274682,13.33916637,15.6147797,19.11796852,19.52042683,19.49297037,NA,13.79675116,14.55822467,20.48293752,19.6771991,17.71081379,17.12903017,18.62875187,19.67809622,13.22201286,13.88914744,14.0510441,17.56534538,17.6409658,17.96851513,18.26444129,18.55020794,19.00850479,NA,14.32940779,NA,20.46954979,17.24460469,20.42515428,20.19220832,18.93790455,19.54723134,NA,NA,NA
PI 32:1|PI 16:0_16:1_Neg,26.28925688,26.27604661,26.75509385,25.65753025,25.25478403,25.62107137,26.47693521,26.82737707,27.02798625,25.7287992,26.13928323,25.92969495,26.60766254,26.75320438,26.44765911,26.93862589,26.63674493,27.19871467,26.91226789,26.57899205,26.70930964,25.53157606,25.87380338,25.46259449,27.68026139,27.52196597,27.50538731,26.34164891,26.16598032,25.61544732,26.52085593,26.19354573,26.43376469,28.13444136,27.66386884,27.95095975,26.47684729,27.09799673,27.35373828,25.30071879,25.36018938,25.23973476,26.54796946,26.80197229,26.07607427,25.96166007,26.24212341,26.28192205,26.72265699,26.21773505,26.407659,26.72458469,26.65697165,26.83797487
PI 32:2;O|PI 18:2_14:0;O_Neg,14.65601527,13.83683278,15.92918036,19.11728588,14.74843967,18.94860175,NA,NA,NA,NA,19.3484016,19.66003112,19.44074689,20.63945733,NA,NA,NA,NA,13.86079328,14.63296469,12.96990033,18.98045786,19.8671353,17.75388985,13.35732184,NA,NA,19.39746927,20.03326325,NA,NA,19.89201427,19.88965687,12.68567032,13.75982829,NA,13.4620654,16.70265709,16.62640724,19.63586023,18.98989739,18.90665791,13.02319344,13.70365258,11.37065816,20.235422,NA,19.2972722,19.44493027,19.65972668,20.2309829,NA,NA,13.79375697
PI 32:2|PI 16:1_16:1_Neg,23.67487844,23.54683914,23.7140194,24.44530664,24.49102691,24.55180494,23.6521097,24.19545769,23.64381388,24.74039051,25.01304697,25.72835939,25.11819564,25.97811441,24.7342851,24.88455036,23.89882396,23.9325583,24.57721883,24.61221747,24.58041773,24.54868231,24.94322037,25.53630842,24.79803302,25.15977591,24.90427291,25.03946611,24.44995024,25.53702118,24.58340595,23.95379769,25.84866574,24.99411203,24.87536905,24.550454,24.08203171,24.85295865,25.72702675,25.20254511,24.33608107,24.33875939,23.51965332,23.74161816,23.51232884,24.66519997,24.63648344,24.93003049,25.25516011,24.53289852,25.05669924,23.91403767,23.5364028,23.65510344
PI 32:3|PI 16:1_16:2_Neg,18.77980425,19.24515696,19.12299698,22.67107389,22.41577352,22.03952699,18.22643699,17.67555466,18.79451628,22.23645246,22.6728341,22.68997629,22.57402751,23.18609949,21.98807789,18.6650458,18.47422106,18.76819171,14.69359465,16.66176132,19.65189754,22.08649286,23.05880287,22.64188639,NA,15.80118521,15.30924918,23.05506345,22.86473987,22.36459798,20.63444394,21.20257971,22.75452341,NA,16.41578879,NA,18.96327244,20.52485657,20.24112669,22.11173218,21.80571592,22.14407883,16.68323081,16.46309242,14.77868634,22.53690676,21.55171216,23.12848495,23.02348952,22.76469832,22.50872504,17.89100697,17.17783065,14.88762477
PI 33:1(d7)|PI 15:0_18:1(d7)_Neg,NA,NA,NA,NA,12.33164328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.62788842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI 33:1|PI 15:0_18:1_Neg,26.10504303,26.30249687,26.72919752,23.73409218,23.2125328,24.11120584,26.62388349,27.17386801,27.22504344,23.88186853,24.17530464,24.3089177,24.57066555,24.75207058,24.4246413,26.59611856,26.74248611,27.00876665,27.33623479,27.18427564,27.10435294,24.0617999,23.47868859,24.01063678,27.76480107,27.81239984,27.55584774,24.68790356,24.06244656,24.0460158,24.84617435,24.76917277,24.88712269,28.05659046,28.12493428,28.0603536,25.23939746,26.01816168,26.31414453,23.00276034,23.85774499,23.79227648,26.26981107,26.60609893,26.12754165,23.67956642,24.53527752,24.57241485,24.4089815,24.30565113,24.771536,26.26102999,26.38603983,26.75663334
PI 33:2|PI 15:0_18:2_Neg,25.05832175,24.8829583,25.39686043,25.68946055,25.20951545,25.62117095,25.53982583,26.122547,26.24771543,25.21676219,25.40900903,25.52521082,25.10216172,24.89867073,25.15198999,25.61323471,25.73846294,25.97089397,24.11715997,24.24091315,24.08038902,25.69862217,25.38866151,25.85643868,22.98781294,23.07493803,23.75416852,25.70021657,24.91868667,25.53766041,24.9605638,24.29715543,25.23861771,22.8696537,24.59612372,23.85134575,23.5345416,24.4567915,24.46450031,24.96893071,25.36468455,25.53525236,24.97885433,25.31323787,24.61227442,25.11911971,25.33522935,25.77009057,24.8263613,24.75479003,25.12545192,24.81473545,24.94422334,25.17559589
PI 33:3|PI 16:1_17:2_Neg,16.09675478,15.23213823,17.06913378,21.00146171,20.25194639,21.08822545,16.21541445,16.68578192,17.52173086,20.60061599,21.00656739,21.14079798,20.61161767,20.66993106,20.44912919,16.74963707,13.99064269,17.16194317,18.48776457,18.64096411,18.9233204,20.77174822,20.76871513,21.32763869,17.48147616,17.94736896,17.60148328,21.35636077,20.15537648,21.16873249,20.18606217,18.96716508,21.3131361,16.26210352,17.17530037,15.08021109,15.44265113,18.02923346,17.90045905,19.99573308,20.90183219,21.05465582,14.34159437,17.61769819,15.04157776,20.71391924,20.53565623,21.71478647,20.46323236,20.31551333,21.33530187,16.38617972,16.98021173,17.7269092
PI 34:1|PI 16:0_18:1_Neg,32.12482066,32.07753012,32.38248983,29.78100569,29.53556995,29.93049472,31.98035067,32.11410672,32.27233629,30.18376317,30.56253594,30.40055002,31.13526536,31.11443006,30.9894419,32.13087405,31.86120291,32.25241073,32.2353077,32.08606432,32.06530757,30.06770829,30.10795086,29.59287922,32.7108783,32.28715898,32.46211696,30.76568806,30.68962636,29.96141321,31.23446934,31.24898063,30.69409105,32.71308421,32.3756712,32.68663762,31.06191403,31.54837904,31.85239275,29.61215338,29.701539,29.54639034,32.27422973,32.40643873,31.66581494,30.29212505,30.81691056,30.59466549,31.05532175,30.65736516,31.24573812,32.19219146,32.14855448,32.2222697
PI 34:2|PI 16:0_18:2_A_Neg,16.45794613,18.44580482,20.66337968,NA,18.54226578,15.12395139,19.55636876,19.61316093,17.8588227,12.12071321,13.03926385,15.36766914,13.1454491,15.1900246,14.1510543,22.1331664,19.4385134,18.25367997,19.24001332,15.67016854,20.57843795,15.10484903,11.14032366,15.39653977,17.09745006,17.92631665,20.78113851,15.9744486,13.87115468,14.82563796,15.28101418,16.11996118,16.03041871,21.62786797,21.67973612,19.4604668,22.01673704,21.20982649,20.58259996,16.1547423,14.38703274,12.37165524,20.60440935,19.39974707,21.34947047,15.34115924,18.42878992,15.70110799,11.9654798,12.85062383,20.40724401,24.0482678,18.55480397,14.52795835
PI 34:2|PI 16:0_18:2_B_Neg,31.64318794,31.39908467,31.87073006,31.45336441,31.36554853,31.57152605,31.27407027,31.58272517,31.66129068,31.58379807,31.70667683,31.64813379,31.9361521,31.76492077,31.82075443,31.33029564,31.26559472,31.59091045,30.77766948,29.24644049,29.20235361,31.51284824,31.69753905,31.64382902,30.58000542,30.72219532,29.32473424,31.80922994,31.71490751,31.48803878,31.60518447,31.05646725,31.69755126,30.48778404,29.22118294,30.32312254,29.37870986,30.90516227,31.23650876,31.32276452,31.32934956,31.50855525,31.1920011,31.44099201,30.73671463,31.59801053,32.04368417,31.91724092,31.77308816,31.48342388,31.82235695,31.10915604,31.28049806,31.34166933
PI 34:2|PI 16:1_18:1_Neg,31.6122241,31.3694224,31.85018821,31.45503773,31.36936889,31.54473483,31.25551672,31.55949728,31.66184231,31.58499489,28.14124057,31.61510132,31.89864576,31.73102175,31.82247251,31.3008368,31.22967562,31.55612826,30.86372388,29.98146321,30.12556956,31.47987184,31.66180099,31.64442278,30.63647462,30.77224979,29.95043901,31.7780657,31.70353075,31.49109914,31.57919295,31.0237356,31.65174542,30.5341954,29.72952747,30.30132296,29.41633118,30.87101215,31.23285564,31.32439787,31.29638953,31.47477545,31.19440034,31.44201674,30.73665006,31.57538417,32.00848504,31.87971736,31.77541707,31.48121862,31.78904444,31.08080317,31.25437167,31.34166933
PI 34:3|PI 16:1_18:2_Neg,27.78303919,27.76516165,28.10399636,29.82202388,29.6651844,30.00725234,27.39380646,27.83471818,27.92021139,29.77741794,30.16939882,30.16689939,30.03394019,29.93711993,29.77180541,27.7284264,27.32450706,27.88969459,26.76435814,27.00994923,27.23267811,29.90582826,30.25126001,29.872282,25.87369026,26.36476586,26.13480736,30.36959968,29.65437193,29.63363882,29.2795296,28.34096867,30.04024398,25.64533781,26.37755785,25.74005661,27.24374589,27.98747114,28.27239587,29.6338616,29.63708238,29.78244569,27.22797258,27.47656024,26.79306388,29.98240113,29.82700475,30.36540479,30.17768746,29.57280488,29.82393476,27.41184158,27.17067516,27.39905265
PI 34:4|PI 16:2_18:2_Neg,20.83464055,21.08205806,21.2991076,25.76877885,25.66261461,25.79189435,19.80407425,20.51593398,20.39806135,25.4654833,26.06860373,25.86947455,25.22774471,25.47718812,25.05047045,20.3056899,19.76767636,20.76475516,19.78412715,20.72021453,21.03058681,25.61681606,26.05128679,25.85059352,16.72636657,17.09589375,17.01529094,25.97461759,25.27894115,25.8682334,24.23078672,23.68843104,25.50640693,16.90226191,15.35088922,13.79045368,20.78683927,21.71111633,22.00347875,25.46218806,25.56036038,25.70674069,19.58431706,19.82524455,19.58006318,25.87133201,25.24750654,26.17830233,25.64322054,25.22495767,25.61911809,19.73795777,19.68425652,19.61817885
PI 35:1|PI 17:0_18:1_Neg,21.74349306,22.27063524,22.72145639,21.86078654,20.98088461,22.11090743,21.51235026,22.27866737,22.26203714,21.23581522,21.69586217,21.95974688,21.78553367,22.28181865,21.71984357,21.81940159,21.91315777,21.87847928,23.72200381,23.37698694,23.50529665,22.02920392,21.01168068,21.91573196,23.58128956,23.28408954,23.38858856,22.44806622,21.93915544,21.75845573,22.24385336,23.01784935,22.0532258,24.26615515,23.29888428,23.85246457,21.65111065,22.08440498,22.66435402,20.89833379,21.71204786,21.86078654,22.57781464,22.86876511,22.43559344,21.32416913,21.76942873,22.50150836,21.76859056,21.00165869,22.33706324,22.66865808,22.94472898,23.17106529
PI 35:3|PI 17:1_18:2_Neg,22.13287766,22.30505881,22.7348649,25.510238,24.4381983,25.39873856,21.11331029,21.88072657,21.86078654,24.858416,25.01351937,25.33024853,24.8623421,24.67750384,24.52463234,21.42041032,20.88684702,21.6462715,23.2404954,23.25871161,23.33727102,25.1080604,24.99540349,25.49846712,22.20709404,22.61078854,22.22159233,25.66183408,24.46291176,25.28557805,24.43288199,23.31696795,25.34375604,21.62571203,21.71358522,21.41390052,21.83351797,22.73847072,23.13060208,24.41315042,25.23387728,25.40258283,21.76706696,22.11691497,21.50696516,24.9213503,25.01744111,25.86209011,24.5664432,24.33416668,25.21058855,21.60808762,21.66077306,21.98739986
