YALI0_ID,UniProt_ID
YALI0D04554g,Q6CAA3
YALI0D04510g,Q6CAA4
YALI0D04400g,Q6CAA9
YALI0D04356g,Q6CAB1
YALI0D04312g,Q6CAB3
YALI0D04290g,Q6CAB4
YALI0D04180g,Q6CAB9
YALI0D04136g,Q6CAC1
YALI0D04092g,Q6CAC3
YALI0D04070g,Q6CAC4
YALI0D03982g,Q6CAC8
YALI0D03938g,Q6CAD0
YALI0D03784g,Q6CAD3
YALI0D03762g,Q6CAD4
YALI0D03740g,Q6CAD5
YALI0D03696g,Q6CAD7
YALI0D03663g,Q6CAD9
YALI0D03641g,Q6CAE0
YALI0D03597g,Q6CAE2
YALI0D03355g,Q6CAF1
YALI0D03311g,Q6CAF3
YALI0D03245g,Q6CAF5
YALI0D03113g,Q6CAF9
YALI0D03091g,Q6CAG0
YALI0D02995g,Q6CAG2
YALI0D02981g,Q6CAG3
YALI0D02937g,Q6CAG5
YALI0D02915g,Q6CAG6
YALI0D02893g,Q6CAG7
YALI0D02783g,Q6CAH2
YALI0D02761g,Q6CAH3
YALI0D02739g,Q6CAH4
YALI0D02695g,Q6CAH6
YALI0D02673g,Q6CAH7
YALI0D02651g,Q6CAH8
YALI0D02585g,Q6CAI1
YALI0D02519g,Q6CAI3
YALI0D02453g,Q6CAI6
YALI0D02387g,Q6CAI8
YALI0D02343g,Q6CAJ0
YALI0D02299g,Q6CAJ2
YALI0D02277g,Q6CAJ3
YALI0D02255g,Q6CAJ4
YALI0D02233g,Q6CAJ5
YALI0D02189g,Q6CAJ6
YALI0D02167g,Q6CAJ7
YALI0D02123g,Q6CAJ9
YALI0D02068g,Q6CAK2
YALI0D02046g,Q6CAK3
YALI0D02002g,Q6CAK5
YALI0D01980g,Q6CAK6
YALI0D01958g,Q6CAK7
YALI0D01936g,Q6CAK8
YALI0D01914g,Q6CAK9
YALI0D01892g,Q6CAL0
YALI0D01804g,Q6CAL1
YALI0D01782g,Q6CAL2
YALI0D01760g,Q6CAL3
YALI0D01738g,Q6CAL4
YALI0D01716g,Q6CAL5
YALI0D01551g,Q6CAM1
YALI0D01529g,Q6CAM2
YALI0D01507g,Q6CAM3
YALI0D01463g,Q6CAM5
YALI0D01441g,Q6CAM6
YALI0D01419g,Q6CAM7
YALI0D01375g,Q6CAM9
YALI0D01287g,Q6CAN3
YALI0D01243g,Q6CAN5
YALI0D01221g,Q6CAN6
YALI0D01133g,Q6CAP0
YALI0D01023g,Q6CAP5
YALI0D01001g,Q6CAP6
YALI0D00979g,Q6CAP7
YALI0D00957g,Q6CAP8
YALI0D00913g,Q6CAQ0
YALI0D00869g,Q6CAQ2
YALI0D00847g,Q6CAQ3
YALI0D00825g,Q6CAQ4
YALI0D00803g,Q6CAQ5
YALI0D00781g,Q6CAQ6
YALI0D00693g,Q6CAR0
YALI0D00671g,Q6CAR1
YALI0D00649g,Q6CAR2
YALI0D00539g,Q6CAR7
YALI0D00495g,Q6CAR8
YALI0D00473g,Q6CAR9
YALI0D00451g,Q6CAS0
YALI0D00407g,Q6CAS2
YALI0D00385g,Q6CAS3
YALI0D00363g,Q6CAS4
YALI0D00341g,Q6CAS5
YALI0D00319g,Q6CAS6
YALI0D00297g,Q6CAS7
YALI0D00253g,Q6CAS9
YALI0D00220g,Q6CAT1
YALI0D00198g,Q6CAT2
YALI0D00154g,Q6CAT4
YALI0D00110g,Q6CAT6
YALI0C24420g,Q6CAT7
YALI0C24398g,Q6CAT8
YALI0C24376g,Q6CAT9
YALI0C24332g,Q6CAU1
YALI0C24321g,Q6CAU2
YALI0C24299g,Q6CAU3
YALI0C24233g,Q6CAU6
YALI0C24211g,Q6CAU7
YALI0C24189g,Q6CAU8
YALI0C24123g,Q6CAV1
YALI0C24079g,Q6CAV3
YALI0C24035g,Q6CAV5
YALI0C24013g,Q6CAV6
YALI0C23925g,Q6CAW0
YALI0C23903g,Q6CAW1
YALI0C23881g,Q6CAW2
YALI0C23837g,Q6CAW4
YALI0C23771g,Q6CAW7
YALI0C23727g,Q6CAW9
YALI0C23705g,Q6CAX0
YALI0C23540g,Q6CAX6
YALI0C23518g,Q6CAX7
YALI0C23496g,Q6CAX8
YALI0C23474g,Q6CAX9
YALI0C23452g,Q6CAY0
YALI0C23430g,Q6CAY1
YALI0C23342g,Q6CAY5
YALI0C23298g,Q6CAY7
YALI0C23276g,Q6CAY8
YALI0C23254g,Q6CAY9
YALI0C23224g,Q6CAZ1
YALI0C23122g,Q6CAZ6
YALI0C23100g,Q6CAZ7
YALI0C23056g,Q6CAZ9
YALI0C22990g,Q6CB01
YALI0C22968g,Q6CB02
YALI0C22946g,Q6CB03
YALI0C22924g,Q6CB04
YALI0C22880g,Q6CB06
YALI0C22858g,Q6CB07
YALI0C22836g,Q6CB08
YALI0C22748g,Q6CB11
YALI0C22726g,Q6CB12
YALI0C22660g,Q6CB15
YALI0C22638g,Q6CB16
YALI0C22594g,Q6CB18
YALI0C22572g,Q6CB19
YALI0C22506g,Q6CB22
YALI0C22462g,Q6CB24
YALI0C22363g,Q6CB29
YALI0C22297g,Q6CB32
YALI0C22231g,Q6CB35
YALI0C22209g,Q6CB36
YALI0C22143g,Q6CB39
YALI0C22121g,Q6CB40
YALI0C22088g,Q6CB42
YALI0C22044g,Q6CB44
YALI0C22022g,Q6CB45
YALI0C21978g,Q6CB47
YALI0C21912g,Q6CB50
YALI0C21736g,Q6CB58
YALI0C21670g,Q6CB60
YALI0C21538g,Q6CB66
YALI0C21516g,Q6CB67
YALI0C21450g,Q6CB70
YALI0C21428g,Q6CB71
YALI0C21406g,Q6CB72
YALI0C21384g,Q6CB73
YALI0C21318g,Q6CB76
YALI0C21296g,Q6CB77
YALI0C21274g,Q6CB78
YALI0C21252g,Q6CB79
YALI0C21219g,Q6CB81
YALI0C21186g,Q6CB83
YALI0C21131g,Q6CB86
YALI0C21109g,Q6CB87
YALI0C21065g,Q6CB89
YALI0C21021g,Q6CB91
YALI0C20977g,Q6CB93
YALI0C20955g,Q6CB94
YALI0C20911g,Q6CB96
YALI0C20823g,Q6CB98
YALI0C20801g,Q6CB99
YALI0C20779g,Q6CBA0
YALI0C20713g,Q6CBA3
YALI0C20669g,Q6CBA5
YALI0C20647g,Q6CBA6
YALI0C20625g,Q6CBA7
YALI0C20471g,Q6CBA8
YALI0C20383g,Q6CBB2
YALI0C20361g,Q6CBB3
YALI0C20339g,Q6CBB4
YALI0C20295g,Q6CBB6
YALI0C20265g,Q6CBB8
YALI0C20251g,Q6CBB9
YALI0C20229g,Q6CBC0
YALI0C20141g,Q6CBC2
YALI0C20097g,Q6CBC4
YALI0C20053g,Q6CBC6
YALI0C19987g,Q6CBC7
YALI0C19965g,Q6CBC8
YALI0C19943g,Q6CBC9
YALI0C19866g,Q6CBD2
YALI0C19844g,Q6CBD3
YALI0C19822g,Q6CBD4
YALI0C19800g,Q6CBD5
YALI0C19778g,Q6CBD6
YALI0C19756g,Q6CBD7
YALI0C19734g,Q6CBD8
YALI0C19690g,Q6CBE0
YALI0C19682g,Q6CBE1
YALI0C19668g,Q6CBE2
YALI0C19646g,Q6CBE3
YALI0C19602g,Q6CBE5
YALI0C19580g,Q6CBE6
YALI0C19558g,Q6CBE7
YALI0C19448g,Q6CBE8
YALI0C19426g,Q6CBE9
YALI0C19404g,Q6CBF0
YALI0C19360g,Q6CBF2
YALI0C19338g,Q6CBF3
YALI0C19283g,Q6CBF6
YALI0C19261g,Q6CBF7
YALI0C19239g,Q6CBF8
YALI0C19217g,Q6CBF9
YALI0C19195g,Q6CBG0
YALI0C19107g,Q6CBG3
YALI0C19063g,Q6CBG5
YALI0C19019g,Q6CBG7
YALI0C18821g,Q6CBH0
YALI0C18777g,Q6CBH2
YALI0C18733g,Q6CBH4
YALI0C18711g,Q6CBH5
YALI0C18667g,Q6CBH7
YALI0C18645g,Q6CBH8
YALI0C18491g,Q6CBI3
YALI0C18293g,Q6CBJ2
YALI0C18263g,Q6CBJ3
YALI0C18249g,Q6CBJ4
YALI0C18183g,Q6CBJ7
YALI0C18139g,Q6CBJ9
YALI0C18117g,Q6CBK0
YALI0C18029g,Q6CBK4
YALI0C17963g,Q6CBK5
YALI0C17919g,Q6CBK7
YALI0C17875g,Q6CBK9
YALI0C17853g,Q6CBL0
YALI0C17655g,Q6CBL2
YALI0C17633g,Q6CBL3
YALI0C17589g,Q6CBL4
YALI0C17567g,Q6CBL5
YALI0C17545g,Q6CBL6
YALI0C17501g,Q6CBL7
YALI0C17369g,Q6CBM1
YALI0C17303g,Q6CBM4
YALI0C17281g,Q6CBM5
YALI0C17237g,Q6CBM6
YALI0C17215g,Q6CBM7
YALI0C17193g,Q6CBM8
YALI0C17105g,Q6CBM9
YALI0C17083g,Q6CBN0
YALI0C17039g,Q6CBN2
YALI0C17017g,Q6CBN3
YALI0C16951g,Q6CBN6
YALI0C16929g,Q6CBN7
YALI0C16841g,Q6CBP1
YALI0C16797g,Q6CBP3
YALI0C16753g,Q6CBP5
YALI0C16731g,Q6CBP6
YALI0C16709g,Q6CBP7
YALI0C16643g,Q6CBQ0
YALI0C16599g,Q6CBQ2
YALI0C16544g,Q6CBQ4
YALI0C16522g,Q6CBQ5
YALI0C16500g,Q6CBQ6
YALI0C16368g,Q6CBR2
YALI0C16346g,Q6CBR3
YALI0C16269g,Q6CBR4
YALI0C16247g,Q6CBR5
YALI0C16225g,Q6CBR6
YALI0C16181g,Q6CBR8
YALI0C16148g,Q6CBS0
YALI0C16126g,Q6CBS1
YALI0C16049g,Q6CBS2
YALI0C16005g,Q6CBS4
YALI0C15939g,Q6CBS5
YALI0C15917g,Q6CBS6
YALI0C15829g,Q6CBT0
YALI0C15785g,Q6CBT2
YALI0C15741g,Q6CBT3
YALI0C15719g,Q6CBT4
YALI0C15609g,Q6CBT6
YALI0C15576g,Q6CBT8
YALI0C15488g,Q6CBU1
YALI0C15466g,Q6CBU2
YALI0C15444g,Q6CBU3
YALI0C15422g,Q6CBU4
YALI0C15400g,Q6CBU5
YALI0C15378g,Q6CBU6
YALI0C15334g,Q6CBU8
YALI0C15304g,Q6CBU9
YALI0C15268g,Q6CBV1
YALI0C15246g,Q6CBV2
YALI0C15202g,Q6CBV4
YALI0C15136g,Q6CBV7
YALI0C15114g,Q6CBV8
YALI0C15092g,Q6CBV9
YALI0C15048g,Q6CBW1
YALI0C15026g,Q6CBW2
YALI0C15004g,Q6CBW3
YALI0C14872g,Q6CBW6
YALI0C14784g,Q6CBW9
YALI0C14762g,Q6CBX0
YALI0C14740g,Q6CBX1
YALI0C14696g,Q6CBX3
YALI0C14674g,Q6CBX4
YALI0C14652g,Q6CBX5
YALI0C14630g,Q6CBX6
YALI0C14608g,Q6CBX7
YALI0C14586g,Q6CBX8
YALI0C14564g,Q6CBX9
YALI0C14542g,Q6CBY0
YALI0C14520g,Q6CBY1
YALI0C14498g,Q6CBY2
YALI0C14476g,Q6CBY3
YALI0C14410g,Q6CBY6
YALI0C14388g,Q6CBY7
YALI0C14322g,Q6CBY9
YALI0C14234g,Q6CBZ1
YALI0C14168g,Q6CBZ3
YALI0C14146g,Q6CBZ4
YALI0C14124g,Q6CBZ5
YALI0C14058g,Q6CBZ6
YALI0C14014g,Q6CBZ8
YALI0C13992g,Q6CBZ9
YALI0C13970g,Q6CC00
YALI0C13926g,Q6CC01
YALI0C13860g,Q6CC04
YALI0C13838g,Q6CC05
YALI0C13794g,Q6CC07
YALI0C13750g,Q6CC08
YALI0C13728g,Q6CC09
YALI0C13706g,Q6CC10
YALI0C13596g,Q6CC12
YALI0C13574g,Q6CC13
YALI0C13552g,Q6CC14
YALI0C13508g,Q6CC16
YALI0C13442g,Q6CC19
YALI0C13420g,Q6CC20
YALI0C13332g,Q6CC23
YALI0C13244g,Q6CC25
YALI0C13178g,Q6CC26
YALI0C13024g,Q6CC29
YALI0C13002g,Q6CC30
YALI0C12980g,Q6CC31
YALI0C12947g,Q6CC33
YALI0C12881g,Q6CC35
YALI0C12727g,Q6CC40
YALI0C12617g,Q6CC43
YALI0C12595g,Q6CC44
YALI0C12573g,Q6CC45
YALI0C12551g,Q6CC46
YALI0C12518g,Q6CC48
YALI0C12496g,Q6CC49
YALI0C12408g,Q6CC53
YALI0C12364g,Q6CC55
YALI0C12342g,Q6CC56
YALI0C12232g,Q6CC59
YALI0C12210g,Q6CC60
YALI0C12188g,Q6CC61
YALI0C12166g,Q6CC62
YALI0C12100g,Q6CC65
YALI0C12034g,Q6CC67
YALI0C12012g,Q6CC68
YALI0C11968g,Q6CC69
YALI0C11858g,Q6CC72
YALI0C11836g,Q6CC73
YALI0C11825g,Q6CC74
YALI0C11781g,Q6CC76
YALI0C11693g,Q6CC78
YALI0C11627g,Q6CC81
YALI0C11539g,Q6CC85
YALI0C11517g,Q6CC86
YALI0C11495g,Q6CC87
YALI0C11473g,Q6CC88
YALI0C11451g,Q6CC89
YALI0C11341g,Q6CC94
YALI0C11319g,Q6CC95
YALI0C11275g,Q6CC97
YALI0C11253g,Q6CC98
YALI0C11209g,Q6CCA0
YALI0C11165g,Q6CCA1
YALI0C11077g,Q6CCA5
YALI0C11055g,Q6CCA6
YALI0C11011g,Q6CCA8
YALI0C10923g,Q6CCB2
YALI0C10824g,Q6CCB7
YALI0C10802g,Q6CCB8
YALI0C10758g,Q6CCC0
YALI0C10736g,Q6CCC1
YALI0C10714g,Q6CCC2
YALI0C10692g,Q6CCC3
YALI0C10670g,Q6CCC4
YALI0C10626g,Q6CCC6
YALI0C10538g,Q6CCC9
YALI0C10516g,Q6CCD0
YALI0C10494g,Q6CCD1
YALI0C10450g,Q6CCD3
YALI0C10428g,Q6CCD4
YALI0C10311g,Q6CCD6
YALI0C10274g,Q6CCD7
YALI0C10252g,Q6CCD8
YALI0C10208g,Q6CCE0
YALI0C10142g,Q6CCE1
YALI0C10120g,Q6CCE2
YALI0C10076g,Q6CCE4
YALI0C10010g,Q6CCE7
YALI0C09966g,Q6CCE9
YALI0C09845g,Q6CCF4
YALI0C09823g,Q6CCF5
YALI0C09779g,Q6CCF7
YALI0C09735g,Q6CCF9
YALI0C09614g,Q6CCG3
YALI0C09592g,Q6CCG4
YALI0C09570g,Q6CCG5
YALI0C09526g,Q6CCG7
YALI0C09504g,Q6CCG8
YALI0C09482g,Q6CCG9
YALI0C09394g,Q6CCH2
YALI0C09372g,Q6CCH3
YALI0C09328g,Q6CCH5
YALI0C09284g,Q6CCH6
YALI0C09262g,Q6CCH7
YALI0C09240g,Q6CCH8
YALI0C09232g,Q6CCH9
YALI0C09185g,Q6CCI2
YALI0C09163g,Q6CCI3
YALI0C09119g,Q6CCI5
YALI0C09031g,Q6CCI6
YALI0C09009g,Q6CCI7
YALI0C08965g,Q6CCI9
YALI0C08943g,Q6CCJ1
YALI0C08921g,Q6CCJ2
YALI0C08855g,Q6CCJ5
YALI0C08833g,Q6CCJ6
YALI0C08767g,Q6CCJ9
YALI0C08745g,Q6CCK0
YALI0C08679g,Q6CCK3
YALI0C08657g,Q6CCK4
YALI0C08635g,Q6CCK5
YALI0C08613g,Q6CCK6
YALI0C08569g,Q6CCK8
YALI0C08481g,Q6CCL0
YALI0C08473g,Q6CCL1
YALI0C08459g,Q6CCL2
YALI0C08437g,Q6CCL3
YALI0C08415g,Q6CCL4
YALI0C08393g,Q6CCL5
YALI0C08371g,Q6CCL6
YALI0C08349g,Q6CCL7
YALI0C08327g,Q6CCL8
YALI0C08283g,Q6CCM0
YALI0C08228g,Q6CCM3
YALI0C08206g,Q6CCM5
YALI0C08184g,Q6CCM6
YALI0C08140g,Q6CCM7
YALI0C08096g,Q6CCM9
YALI0C08030g,Q6CCN2
YALI0C07975g,Q6CCN3
YALI0C07931g,Q6CCN5
YALI0C07909g,Q6CCN6
YALI0C07887g,Q6CCN7
YALI0C07865g,Q6CCN8
YALI0C07843g,Q6CCN9
YALI0C07777g,Q6CCP1
YALI0C07744g,Q6CCP3
YALI0C07722g,Q6CCP4
YALI0C07678g,Q6CCP6
YALI0C07656g,Q6CCP7
YALI0C07634g,Q6CCP8
YALI0C07612g,Q6CCP9
YALI0C07546g,Q6CCQ2
YALI0C07414g,Q6CCQ8
YALI0C07348g,Q6CCQ9
YALI0C07260g,Q6CCR3
YALI0C07238g,Q6CCR4
YALI0C07194g,Q6CCR5
YALI0C07062g,Q6CCR9
YALI0C07040g,Q6CCS0
YALI0C06996g,Q6CCS2
YALI0C06974g,Q6CCS3
YALI0C06930g,Q6CCS5
YALI0C06908g,Q6CCS6
YALI0C06864g,Q6CCS8
YALI0C06842g,Q6CCS9
YALI0C06820g,Q6CCT0
YALI0C06754g,Q6CCT3
YALI0C06732g,Q6CCT4
YALI0C06710g,Q6CCT5
YALI0C06622g,Q6CCT7
YALI0C06600g,Q6CCT8
YALI0C06578g,Q6CCT9
YALI0C06556g,Q6CCU0
YALI0C06534g,Q6CCU1
YALI0C06512g,Q6CCU2
YALI0C06424g,Q6CCU6
YALI0C06325g,Q6CCU9
YALI0C06281g,Q6CCV1
YALI0C06259g,Q6CCV2
YALI0C06237g,Q6CCV3
YALI0C06193g,Q6CCV5
YALI0C06171g,Q6CCV6
YALI0C06127g,Q6CCV8
YALI0C06105g,Q6CCV9
YALI0C06017g,Q6CCW3
YALI0C05973g,Q6CCW5
YALI0C05929g,Q6CCW7
YALI0C05907g,Q6CCW8
YALI0C05885g,Q6CCW9
YALI0C05863g,Q6CCX0
YALI0C05841g,Q6CCX1
YALI0C05819g,Q6CCX2
YALI0C05797g,Q6CCX3
YALI0C05731g,Q6CCX6
YALI0C05709g,Q6CCX7
YALI0C05687g,Q6CCX8
YALI0C05643g,Q6CCY0
YALI0C05577g,Q6CCY3
YALI0C05555g,Q6CCY4
YALI0C05511g,Q6CCY6
YALI0C05467g,Q6CCY8
YALI0C05324g,Q6CCZ3
YALI0C05236g,Q6CCZ7
YALI0C05148g,Q6CCZ9
YALI0C05126g,Q6CD00
YALI0C05104g,Q6CD01
YALI0C05082g,Q6CD02
YALI0C05060g,Q6CD03
YALI0C04928g,Q6CD05
YALI0C04906g,Q6CD06
YALI0C04884g,Q6CD07
YALI0C04796g,Q6CD09
YALI0C04730g,Q6CD11
YALI0C04620g,Q6CD12
YALI0C04565g,Q6CD15
YALI0C04543g,Q6CD16
YALI0C04499g,Q6CD18
YALI0C04477g,Q6CD19
YALI0C04455g,Q6CD20
YALI0C04389g,Q6CD23
YALI0C04323g,Q6CD26
YALI0C04301g,Q6CD27
YALI0C04279g,Q6CD28
YALI0C04257g,Q6CD29
YALI0C04235g,Q6CD30
YALI0C04213g,Q6CD31
YALI0C04136g,Q6CD35
YALI0C04114g,Q6CD36
YALI0C04092g,Q6CD37
YALI0C04070g,Q6CD38
YALI0C04048g,Q6CD39
YALI0C04026g,Q6CD40
YALI0C03916g,Q6CD43
YALI0C03894g,Q6CD44
YALI0C03872g,Q6CD45
YALI0C03850g,Q6CD46
YALI0C03828g,Q6CD47
YALI0C03806g,Q6CD48
YALI0C03718g,Q6CD51
YALI0C03696g,Q6CD52
YALI0C03652g,Q6CD54
YALI0C03630g,Q6CD55
YALI0C03586g,Q6CD57
YALI0C03564g,Q6CD58
YALI0C03542g,Q6CD59
YALI0C03520g,Q6CD60
YALI0C03465g,Q6CD63
YALI0C03443g,Q6CD64
YALI0C03399g,Q6CD66
YALI0C03267g,Q6CD70
YALI0C03245g,Q6CD71
YALI0C03223g,Q6CD72
YALI0C03201g,Q6CD73
YALI0C03179g,Q6CD74
YALI0C03135g,Q6CD75
YALI0C03091g,Q6CD76
YALI0C03047g,Q6CD78
YALI0C03025g,Q6CD79
YALI0C02981g,Q6CD81
YALI0C02959g,Q6CD82
YALI0C02915g,Q6CD84
YALI0C02893g,Q6CD85
YALI0C02871g,Q6CD86
YALI0C02849g,Q6CD87
YALI0C02827g,Q6CD88
YALI0C02805g,Q6CD89
YALI0C02783g,Q6CD90
YALI0C02761g,Q6CD91
YALI0C02651g,Q6CD93
YALI0C02629g,Q6CD94
YALI0C02607g,Q6CD95
YALI0C02585g,Q6CD96
YALI0C02541g,Q6CD98
YALI0C02519g,Q6CD99
YALI0C02497g,Q6CDA0
YALI0C02453g,Q6CDA2
YALI0C02365g,Q6CDA6
YALI0C02343g,Q6CDA7
YALI0C02321g,Q6CDA8
YALI0C02255g,Q6CDA9
YALI0C02233g,Q6CDB0
YALI0C02211g,Q6CDB1
YALI0C02167g,Q6CDB2
YALI0C02057g,Q6CDB3
YALI0C01991g,Q6CDB4
YALI0C01969g,Q6CDB5
YALI0C01947g,Q6CDB6
YALI0C01925g,Q6CDB7
YALI0C01903g,Q6CDB8
YALI0C01826g,Q6CDC1
YALI0C01782g,Q6CDC2
YALI0C01760g,Q6CDC3
YALI0C01738g,Q6CDC4
YALI0C01694g,Q6CDC6
YALI0C01595g,Q6CDC8
YALI0C01463g,Q6CDD1
YALI0C01397g,Q6CDD4
YALI0C01375g,Q6CDD5
YALI0C01331g,Q6CDD7
YALI0C01309g,Q6CDD8
YALI0C01221g,Q6CDE2
YALI0C01199g,Q6CDE3
YALI0C01177g,Q6CDE4
YALI0C01155g,Q6CDE5
YALI0C01089g,Q6CDE8
YALI0C01067g,Q6CDE9
YALI0C01045g,Q6CDF0
YALI0C01001g,Q6CDF2
YALI0C00979g,Q6CDF3
YALI0C00957g,Q6CDF4
YALI0C00869g,Q6CDF8
YALI0C00847g,Q6CDF9
YALI0C00825g,Q6CDG0
YALI0C00781g,Q6CDG2
YALI0C00649g,Q6CDG8
YALI0C00627g,Q6CDG9
YALI0C00583g,Q6CDH1
YALI0C00473g,Q6CDH5
YALI0C00451g,Q6CDH6
YALI0C00385g,Q6CDH9
YALI0C00341g,Q6CDI1
YALI0C00319g,Q6CDI2
YALI0C00297g,Q6CDI3
YALI0C00275g,Q6CDI4
YALI0C00209g,Q6CDI7
YALI0C00110g,Q6CDJ2
YALI0B23496g,Q6CDJ3
YALI0B23474g,Q6CDJ4
YALI0B23452g,Q6CDJ5
YALI0B23430g,Q6CDJ6
YALI0B23364g,Q6CDJ9
YALI0B23254g,Q6CDK4
YALI0B23232g,Q6CDK5
YALI0B23210g,Q6CDK6
YALI0B23166g,Q6CDK8
YALI0B23100g,Q6CDL1
YALI0B23034g,Q6CDL4
YALI0B23012g,Q6CDL5
YALI0B22990g,Q6CDL6
YALI0B22968g,Q6CDL7
YALI0B22880g,Q6CDM1
YALI0B22858g,Q6CDM2
YALI0B22836g,Q6CDM3
YALI0B22792g,Q6CDM5
YALI0B22770g,Q6CDM6
YALI0B22748g,Q6CDM7
YALI0B22726g,Q6CDM8
YALI0B22704g,Q6CDM9
YALI0B22682g,Q6CDN0
YALI0B22616g,Q6CDN3
YALI0B22484g,Q6CDN9
YALI0B22462g,Q6CDP0
YALI0B22418g,Q6CDP2
YALI0B22330g,Q6CDP5
YALI0B22286g,Q6CDP7
YALI0B22264g,Q6CDP8
YALI0B22220g,Q6CDQ0
YALI0B22198g,Q6CDQ1
YALI0B22176g,Q6CDQ2
YALI0B22132g,Q6CDQ4
YALI0B22110g,Q6CDQ5
YALI0B22088g,Q6CDQ6
YALI0B22000g,Q6CDQ8
YALI0B21912g,Q6CDR2
YALI0B21890g,Q6CDR3
YALI0B21868g,Q6CDR4
YALI0B21780g,Q6CDR7
YALI0B21714g,Q6CDR8
YALI0B21692g,Q6CDR9
YALI0B21670g,Q6CDS0
YALI0B21662g,Q6CDS1
YALI0B21626g,Q6CDS2
YALI0B21604g,Q6CDS3
YALI0B21560g,Q6CDS5
YALI0B21472g,Q6CDS9
YALI0B21450g,Q6CDT0
YALI0B21384g,Q6CDT3
YALI0B21362g,Q6CDT4
YALI0B21318g,Q6CDT6
YALI0B21296g,Q6CDT7
YALI0B21274g,Q6CDT8
YALI0B21252g,Q6CDT9
YALI0B21230g,Q6CDU0
YALI0B21208g,Q6CDU1
YALI0B21164g,Q6CDU3
YALI0B21120g,Q6CDU5
YALI0B21032g,Q6CDU9
YALI0B21010g,Q6CDV0
YALI0B20966g,Q6CDV2
YALI0B20944g,Q6CDV3
YALI0B20834g,Q6CDV8
YALI0B20790g,Q6CDW0
YALI0B20746g,Q6CDW2
YALI0B20680g,Q6CDW5
YALI0B20636g,Q6CDW7
YALI0B20614g,Q6CDW8
YALI0B20592g,Q6CDW9
YALI0B20504g,Q6CDX3
YALI0B20350g,Q6CDY0
YALI0B20328g,Q6CDY1
YALI0B20284g,Q6CDY3
YALI0B20262g,Q6CDY4
YALI0B20218g,Q6CDY6
YALI0B20108g,Q6CDY9
YALI0B20086g,Q6CDZ0
YALI0B20064g,Q6CDZ1
YALI0B20042g,Q6CDZ2
YALI0B19910g,Q6CDZ6
YALI0B19888g,Q6CDZ7
YALI0B19866g,Q6CDZ8
YALI0B19844g,Q6CDZ9
YALI0B19800g,Q6CE01
YALI0B19778g,Q6CE02
YALI0B19756g,Q6CE03
YALI0B19734g,Q6CE04
YALI0B19712g,Q6CE05
YALI0B19646g,Q6CE08
YALI0B19602g,Q6CE10
YALI0B19492g,Q6CE13
YALI0B19470g,Q6CE14
YALI0B19448g,Q6CE15
YALI0B19316g,Q6CE19
YALI0B19250g,Q6CE20
YALI0B19228g,Q6CE21
YALI0B19184g,Q6CE23
YALI0B19162g,Q6CE24
YALI0B19118g,Q6CE25
YALI0B19096g,Q6CE26
YALI0B19074g,Q6CE27
YALI0B19052g,Q6CE28
YALI0B19030g,Q6CE29
YALI0B19008g,Q6CE30
YALI0B18986g,Q6CE31
YALI0B18964g,Q6CE32
YALI0B18942g,Q6CE33
YALI0B18920g,Q6CE34
YALI0B18876g,Q6CE36
YALI0B18854g,Q6CE37
YALI0B18744g,Q6CE41
YALI0B18678g,Q6CE44
YALI0B18634g,Q6CE46
YALI0B18612g,Q6CE47
YALI0B18568g,Q6CE49
YALI0B18546g,Q6CE50
YALI0B18524g,Q6CE51
YALI0B18502g,Q6CE52
YALI0B18480g,Q6CE53
YALI0B18458g,Q6CE54
YALI0B18436g,Q6CE55
YALI0B18392g,Q6CE57
YALI0B18370g,Q6CE58
YALI0B18282g,Q6CE62
YALI0B18260g,Q6CE63
YALI0B18238g,Q6CE64
YALI0B18216g,Q6CE65
YALI0B18194g,Q6CE66
YALI0B18172g,Q6CE67
YALI0B18150g,Q6CE68
YALI0B18084g,Q6CE70
YALI0B18040g,Q6CE72
YALI0B18018g,Q6CE73
YALI0B17930g,Q6CE75
YALI0B17908g,Q6CE76
YALI0B17776g,Q6CE82
YALI0B17754g,Q6CE83
YALI0B17732g,Q6CE84
YALI0B17556g,Q6CE90
YALI0B17534g,Q6CE91
YALI0B17490g,Q6CE93
YALI0B17468g,Q6CE94
YALI0B17446g,Q6CE95
YALI0B17314g,Q6CEA1
YALI0B17292g,Q6CEA2
YALI0B17182g,Q6CEA7
YALI0B17160g,Q6CEA8
YALI0B17138g,Q6CEA9
YALI0B17050g,Q6CEB1
YALI0B17028g,Q6CEB2
YALI0B17006g,Q6CEB3
YALI0B16962g,Q6CEB5
YALI0B16940g,Q6CEB6
YALI0B16874g,Q6CEB9
YALI0B16852g,Q6CEC0
YALI0B16808g,Q6CEC2
YALI0B16786g,Q6CEC3
YALI0B16742g,Q6CEC5
YALI0B16676g,Q6CEC8
YALI0B16632g,Q6CED0
YALI0B16500g,Q6CED6
YALI0B16478g,Q6CED7
YALI0B16456g,Q6CED8
YALI0B16412g,Q6CEE0
YALI0B16302g,Q6CEE4
YALI0B16170g,Q6CEF0
YALI0B16148g,Q6CEF1
YALI0B16082g,Q6CEF4
YALI0B16016g,Q6CEF7
YALI0B15994g,Q6CEF8
YALI0B15972g,Q6CEF9
YALI0B15950g,Q6CEG0
YALI0B15862g,Q6CEG3
YALI0B15818g,Q6CEG5
YALI0B15686g,Q6CEH0
