Metabolite name	PPI_Ylip_Ctrl_5hr_35	PPI_Ylip_Low_48hr_53	PPI_Ylip_Ctrl_5hr_11	PPI_Ylip_Ctrl_24hr_37	PPI_Ylip_Low_48hr_47	PPI_Ylip_Osc_72hr_06	PPI_Ylip_Low_72hr_54	PPI_Ylip_Low_4hr_34	PPI_Ylip_Osc_47hr_05	PPI_Ylip_Ctrl_4hr_09	PPI_Ylip_Low_4hr_50	PPI_Ylip_Low_24hr_52	PPI_Ylip_Osc_72hr_30	PPI_Ylip_Ctrl_48hr_39	PPI_Ylip_Ctrl_4hr_33	PPI_Ylip_Ctrl_72hr_29	PPI_Ylip_Low_72hr_48	PPI_Ylip_Osc_72hr_18	PPI_Ylip_Low_72hr_42	PPI_Ylip_Low_5hr_36	PPI_Ylip_Osc_3hr_20	PPI_Ylip_Ctrl_72hr_17	PPI_Ylip_Low_48hr_40	PPI_Ylip_Low_5hr_45	PPI_Ylip_Osc_4hr_10	PPI_Ylip_Low_24hr_38	PPI_Ylip_Ctrl_48hr_27	PPI_Ylip_Osc_4hr_02	PPI_Ylip_Osc_3hr_08	PPI_Ylip_Ctrl_3hr_07	PPI_Ylip_Osc_5hr_24	PPI_Ylip_Osc_3hr_01	PPI_Ylip_Ctrl_4hr_21	PPI_Ylip_Low_3hr_32	PPI_Ylip_Osc_24hr_14	PPI_Ylip_Low_3hr_43	PPI_Ylip_Ctrl_24hr_13	PPI_Ylip_Osc_4hr_22	PPI_Ylip_Low_5hr_51	PPI_Ylip_Ctrl_48hr_15	PPI_Ylip_Low_24hr_46	PPI_Ylip_Osc_24hr_26	PPI_Ylip_Osc_48hr_16	PPI_Ylip_Osc_5hr_12	PPI_Ylip_Low_3hr_49	PPI_Ylip_Osc_48hr_28	PPI_Ylip_Ctrl_24hr_25	PPI_Ylip_Osc_24hr_04	PPI_Ylip_Ctrl_3hr_19	PPI_Ylip_Ctrl_5hr_23	PPI_Ylip_Ctrl_72hr_41	PPI_Ylip_Ctrl_3hr_31	PPI_Ylip_Osc_5hr_03	PPI_Ylip_Low_4hr_44
N-Acetylphenylalanine_HN	14.44819968	20.7074225	19.7119212	23.34820886	21.94496661	24.91345776	21.60412123	19.30200763	23.7311815	20.51949795	20.4407331	20.32856282	24.59064009	24.79754935	19.1399292	24.77184704	23.23287626	24.55958419	22.50959852	14.7644651	22.77192035	25.15352335	20.48675027	17.97792532	15.84078905	19.96658124	25.48480851	20.60973286	23.74410317	23.03455203	17.86397977	23.78550244	20.56572356	22.83965536	21.88445222	21.67769075	24.38767199	19.2338221	19.90511831	25.37490669	21.16051949	20.98094244	23.59588778	20.96578533	22.6442851	23.59245855	23.16376079	21.34142312	22.67035931	19.4891371	24.02868592	22.81616603	20.6587507	20.76061954
N-Formylmethionine_HN	17.19218355	23.27919011	18.35016584	24.77012452	24.55031947	20.10437301	24.13471889	18.83360959	23.99302007	18.13072452	17.14286519	22.30621996	23.38461732	24.8349211	19.01074975	22.86901299	24.16311981	20.41941904	25.08282358	18.10694435	18.99018131	23.53456289	24.49291629	19.50007544	17.83060796	23.15660285	24.96268278	18.69246392	19.12481395	19.39334174	17.05897082	20.26840531	18.99659143	19.55826658	25.05307966	18.94212136	25.0895133	18.92466948	18.55045038	24.2366474	23.52726797	26.28319831	23.59245855	19.22285766	19.61202827	25.31948846	25.10092819	24.27979292	19.12732805	19.29739941	22.49827889	19.21215144	19.81355028	20.05421802
N-Methylglutamic acid_HN	25.10782569	23.667639	24.77550043	23.40829225	24.14619872	22.55808952	22.73536484	24.99120219	22.50289877	25.34633409	25.06922092	23.99010766	22.33637168	22.19882488	24.67121163	22.47994184	23.81784925	22.54040499	23.26144697	25.24018562	24.88226625	22.57908912	23.74109916	24.74227462	25.28044141	24.17373256	22.32471048	24.55555511	24.68832969	24.81131257	24.71848758	24.96729455	24.60675925	24.79733723	24.37217544	24.98803108	23.59245855	24.87526883	24.70376334	22.35590006	24.37394946	24.64084036	22.95820939	25.26227153	24.94279768	22.73918162	23.50675122	24.4453436	25.24209234	25.04667455	21.87936643	24.86524369	25.34628991	25.08370774
N.alpha.-Acetyl-L-lysine_HN	23.66756532	22.6204159	24.0280258	23.29032452	24.05379633	21.07158334	23.41071405	23.93017101	21.23833814	24.79538087	25.42710168	23.59296862	21.65994646	20.1162076	24.2906796	20.83685146	23.30849868	21.59983276	23.94035725	24.0491992	27.23175241	21.31083685	23.51194103	24.75792935	23.87035734	23.35585827	21.83068101	24.67540722	25.65433116	25.0953089	23.20110777	27.20323965	24.87909049	26.27598231	25.02233404	25.81716153	21.75275379	24.42675625	24.61018808	21.04470278	24.59352124	24.47564475	22.07183591	25.07586819	27.42957048	22.89813403	23.16297012	24.77403719	25.23267259	23.7211619	20.16127214	26.12727813	24.54858622	25.2812553
"NG,NG-Dimethyl-L-arginine_HN"	23.0172688	22.6248106	23.07773559	18.95308849	22.74296945	19.65183385	22.13336943	23.63119386	19.78488292	23.52758712	23.29805943	22.57908269	19.55339426	19.44996167	23.58100095	17.71678158	21.91639381	19.71786998	23.04725189	23.49087969	22.85495405	19.21933912	22.97987968	23.36526582	23.33951697	22.68055031	19.64814907	23.32913175	22.76912873	22.6816714	23.3353608	22.33254374	23.43853377	22.6146663	21.43936533	23.25885706	19.18623306	23.6364497	23.75333497	19.02845741	22.8334619	21.90417777	19.76447895	23.319112	23.06945826	20.41891238	19.32553942	21.47560718	22.73668075	23.22803135	19.34265605	22.77411928	23.46547333	23.56451951
Phospho(enol)pyruvic acid_HN	17.06983794	21.40145474	21.93629625	19.97180487	22.20926907	21.6986139	21.61165368	21.52335591	21.18795903	20.65108544	20.6440127	21.28234341	21.18189776	22.37501473	23.23650324	16.56055796	22.32118845	22.14072599	22.02270006	17.71811163	21.28991266	21.28851732	22.28823874	22.00454629	18.4378735	22.07709873	21.37341973	20.27753288	21.36869432	20.39754257	21.26072739	23.47708813	21.22558514	20.12219697	20.72182647	20.75839961	22.28695289	23.34875199	21.24302355	20.91802227	22.17978638	20.5458722	21.62878349	21.63492602	24.66803623	21.43538635	21.52435797	21.49925393	23.93044863	22.73921839	21.97941059	19.35862283	20.94881371	20.9234702
Phosphoric acid_HN	30.19569325	30.34526728	30.43983155	30.39802304	30.24157232	29.27901099	30.29261087	30.1316882	28.79969043	30.62886525	30.11606714	30.41640697	28.99384772	30.08508441	30.02841823	30.21999999	29.87556451	29.81667518	30.27141885	30.20743883	30.50468835	29.56532831	30.56473517	30.19295243	30.19225766	30.73366391	30.34178804	30.12983869	30.47550513	29.8484942	30.37421369	29.85010948	30.3454827	29.88325803	29.43761569	30.23633418	29.95245426	30.2578679	30.3942916	29.40555302	30.3040412	30.38739577	29.26131303	31.00995269	30.27356678	29.59075254	30.2662131	29.84949919	30.41945871	30.27518857	29.82027773	29.79559093	30.66789779	30.47281555
Picolinic acid_HN	25.54786208	24.30476887	24.66725705	24.66680473	24.60933966	25.27071836	23.39264117	24.78376548	25.44056136	25.41548245	23.97508064	24.66603948	25.34504052	25.09761276	24.74165157	24.57108669	23.86533145	24.97695285	25.05478451	25.41869607	25.45695828	24.10037174	25.47709987	25.43370543	25.58096869	25.61562483	24.54716258	24.7045621	25.04428782	25.75639023	25.13349822	25.96603707	24.48187788	25.28981304	25.15504614	24.36112615	24.90880187	24.8998787	24.92094119	24.61344651	25.26174811	25.65913321	25.44128599	25.19630767	25.71026062	25.15705949	24.72642014	25.25620763	24.58508555	25.97025207	24.51064784	25.451111	25.37368073	25.56744995
Pro-Asp_HN	22.57544942	21.11619183	21.81143196	19.92067018	21.24103879	20.85687255	20.65218677	22.22258826	20.47751558	23.25103716	22.95852707	21.9465673	20.21155579	19.61560183	22.53570749	20.5478337	21.4373564	20.38057653	20.87342877	22.80371736	21.90914554	20.00775288	21.40979836	21.68006739	23.04553288	21.9927679	19.51279995	22.48726516	22.01663762	22.11461694	21.79591198	22.1288835	22.09626701	21.94931438	21.23799531	22.11153395	20.39480875	22.12449628	21.87411244	20.50904029	22.34913403	21.9604928	20.42250714	21.91996925	21.89202175	20.2825979	19.86155778	21.72927241	22.15257459	21.95766587	21.09781362	21.9844896	22.14519161	22.30480872
Pseudouridine_HN	20.79147174	21.53319182	20.4170767	20.94206745	22.19032457	20.91700018	21.33002812	20.36580956	20.64436479	21.27683715	19.81047393	21.37484367	19.84629834	20.87001178	20.37507877	20.85841428	21.50408272	20.20759282	21.56362528	20.76052673	19.93227011	20.43778091	21.59079915	20.61716502	20.71766575	21.88018493	19.83262414	20.62398014	19.82612693	20.0886501	20.91216615	20.37633375	19.81991631	20.43562903	22.41716638	19.87520498	21.29403835	20.80955227	20.52961936	20.13216875	21.84459524	21.40071669	21.61528813	21.3381344	19.98509289	20.51073301	21.31894238	22.65671489	21.09276153	20.68798839	21.01754979	20.225966	21.3766333	20.59381983
Pyrrole-2-carboxylic acid_HN	22.53012331	18.77099254	22.42082094	20.60746679	18.74566393	20.25141497	17.60994613	22.52269778	19.78827451	22.08667145	21.96021408	19.69358142	18.90575428	20.34716094	22.36245129	20.83411158	18.91458413	19.66838092	19.0976943	22.41506708	21.71854193	19.50751708	19.36137428	22.30793174	22.09741116	20.67077254	19.70006899	22.10352717	21.37261362	22.26370882	22.53215227	21.98192198	22.0511789	21.97045313	20.71740545	21.95212903	20.68889632	22.50043686	22.58057371	19.79472238	19.80889622	20.63854578	19.84076147	22.8071408	22.19322243	19.43774407	20.65369221	21.70066285	21.88510656	22.87004647	20.03818129	21.96405618	23.01635376	22.74208387
Salicylic alcohol_HN	25.01400603	NA	17.07499737	18.33421459	NA	17.24276339	14.05488835	19.35284583	15.05936901	25.29340157	24.72256226	NA	16.01864442	19.34568355	20.39888117	24.59853154	17.89415032	16.82077064	12.98835017	25.5307857	21.32691807	21.7936232	13.414929	16.06831625	25.72924826	13.65931904	17.57463164	21.42182284	20.39412366	15.97337712	19.76486018	16.86162821	20.19721269	16.90576986	14.55485898	18.11564834	19.70177979	19.17640062	18.746639	18.92486073	14.69196508	NA	14.85707517	19.14636754	18.49003035	18.69914938	18.95696736	13.08333062	19.79259886	13.99130271	20.23990243	19.6125638	19.38353032	18.22402564
Sebacic acid_HN	21.18718298	23.21339978	22.66654781	22.02065835	22.84757131	22.13670653	23.06072474	23.82816513	22.0352823	20.86440631	19.78893263	23.39564854	21.84502666	22.19502795	23.36575096	20.03024055	22.6870966	22.2562871	22.50412422	21.31322678	22.69178205	22.60501673	22.41470606	24.46020214	19.63413863	23.2375721	22.4182328	22.83863365	22.40011279	22.53946627	23.46154797	22.70493951	23.19685235	22.87875553	21.99092087	22.93262979	21.88539496	23.34009907	23.59245855	21.98013833	23.59245855	22.36030861	22.01149216	22.73013391	22.87805516	21.95131278	21.98929855	21.77994483	21.90926103	23.2567805	22.28688467	23.03964108	23.34032952	25.0827484
Ser-Val_HN	23.71744306	21.01958864	24.04843218	19.20398654	21.91221773	19.06796099	20.65846397	24.31375337	17.82634369	23.98536535	23.87179929	23.35771546	16.91536149	16.61555198	25.46005797	16.8274469	19.47791671	18.61210681	19.23824802	23.97028706	24.28301064	NA	20.99906365	24.15497426	23.72358845	22.91040439	NA	24.79034368	24.00373457	24.15336344	24.15815511	24.57894685	24.90174876	24.30329797	22.02711853	24.42341486	18.89956797	24.29984878	24.55130853	NA	23.00878089	22.72356202	19.05346834	24.51011077	24.1818966	18.72422161	19.12697818	22.12149808	23.61627304	24.49002761	NA	24.39876529	25.16276555	24.75502118
Serine_HN	26.8872043	26.86295044	27.02392806	26.80625485	27.08428377	25.70239066	27.32616889	26.93475648	25.75541324	27.17651851	27.2581381	27.00937563	25.63265004	26.10867507	26.8669513	26.04202707	27.71764237	26.31596604	27.42532151	26.82694045	27.34060451	26.14385506	27.18951474	27.0822884	26.99325689	27.21136557	26.22541849	26.84515831	27.59407216	27.30160976	26.99094654	27.25873668	26.94110515	27.08198063	26.47479664	27.02375592	26.81202962	26.79555889	26.99798881	25.83302641	27.09092282	26.94774302	25.95579227	27.39966995	27.37815475	25.93571895	26.95598534	26.46956125	27.21481925	27.13314948	26.12309983	26.9771098	27.4121451	27.50802799
Shikimic acid_HN	17.80245867	21.12202191	23.41519702	18.75156038	17.15063558	20.91446555	22.1382874	19.16262147	17.12828942	21.91338271	21.37580067	19.96090254	18.99468781	18.78200163	19.42823043	19.52260881	17.31169119	17.53985595	18.87239829	18.63696997	22.60194632	19.93243352	19.91082449	19.87150005	20.31946259	21.26205849	18.45690418	19.74809014	22.72794035	19.98547439	21.07823281	21.59099745	21.31018694	19.12695684	16.6271428	20.02714878	18.03843497	18.96835314	19.64732551	18.57865304	21.39761719	16.09077743	17.27279266	24.15939937	21.93605019	18.83873148	18.06578099	20.57652939	22.22078111	18.69650503	17.70679702	17.3805462	19.60167015	20.2074304
Suberic acid_HN	25.66937789	23.80030073	24.18178645	23.85342753	23.74957324	23.59245855	24.0380764	25.57282343	23.59245855	25.84877395	23.75366949	24.14577216	23.45773286	23.3869892	26.15886077	23.81379957	23.84431602	24.00844318	23.53119798	25.21075962	25.24288462	23.88162519	23.51243374	24.12255507	24.3799631	24.17092129	23.76884233	24.44161959	23.95776413	24.41011837	24.63589219	24.72491144	24.94788468	25.9745185	23.59245855	25.06650761	23.29181931	25.14430786	24.47758827	23.60937918	24.23854936	23.65131924	23.52451357	24.35096664	24.9739535	23.48462497	23.26574877	23.39455372	24.45969	24.99925553	23.63064244	26.02299978	25.36697709	25.13631462
Succinic acid_HN	28.21110496	31.45693611	31.126789	31.28987111	31.85952955	30.59192224	30.81865989	31.20872777	30.4666896	29.03921639	28.42713117	31.11081352	30.47249702	30.7966581	31.12931062	28.77432167	31.55005581	30.58231216	32.40820919	28.67705755	29.54120787	31.41102346	31.62350638	28.74138486	28.98168152	31.6171496	30.3155088	31.19257616	30.07244973	30.20548432	31.01238412	30.29264114	31.57188965	30.50510183	31.21610161	31.57340791	31.59246277	30.81204951	30.69610801	30.74439681	32.04991957	31.29892371	29.84657206	30.40302302	28.66590649	30.43362253	31.4478878	31.20932414	26.66661101	29.71421435	30.75074088	30.26557523	31.66082517	31.42141476
Succinic semialdehyde_HN	27.56402776	28.10634896	28.8737402	26.84761933	27.78090192	28.012311	28.03751282	26.89581824	27.43954353	27.63572372	27.06704565	27.70944683	27.49187229	27.2525387	26.29487645	27.70014726	27.585097	27.85364045	26.51929076	27.56201324	28.71288059	27.5704971	27.75879126	27.98219235	27.62590655	27.6832604	27.39481879	27.19172421	28.85677394	27.11117787	27.88630344	27.77481259	26.75345113	26.6808508	26.86503642	27.68274815	27.33044802	27.14142385	27.99816229	27.16016276	27.07674158	27.21312241	27.24668554	29.85350956	27.22615657	26.65896848	27.26652861	26.87561984	28.22892957	27.09007133	27.37894036	26.12508206	26.70341329	28.08977554
Sulfoacetic acid_HN	20.98199401	20.62057527	21.51160356	21.49884926	19.88934837	21.26798497	20.18094802	21.29414415	22.15973271	19.47612723	20.5565625	20.60611544	21.47070186	21.37669458	21.51397011	21.65151063	21.3232187	21.07166915	19.65418399	21.72088699	19.64726852	21.4139868	20.10396265	21.471536	21.0065738	20.56358654	21.25000245	20.90454632	19.75255995	21.28643579	21.5377957	19.50947092	19.53217566	20.58439836	21.10491289	20.24279155	21.42989902	21.27120865	20.95007295	20.79420425	20.25738001	21.77368489	21.95663891	21.33039647	19.8396831	20.98482804	21.47888825	21.09251899	19.13348749	20.90215108	21.71287404	21.49614524	20.12086651	21.22283926
Tartaric acid_HN	24.53612459	23.94909636	25.76204442	22.5230857	23.42280097	25.69933251	24.71374432	25.06766521	23.70490544	24.97950415	23.9320741	23.33519026	22.03157382	22.01917949	24.24524866	21.30010433	23.18327869	24.15703847	22.39977808	23.61928702	26.69712838	21.68167984	22.36107436	24.41280882	24.71009368	25.73919075	23.70026493	23.84082707	24.23146954	25.18969684	24.65385414	24.01371441	24.95139073	25.10362441	23.33716627	23.62360786	22.56732546	24.59653029	23.85524745	23.07038972	23.80737214	23.99888874	23.31244689	24.17598165	26.90351343	22.50335232	22.44246739	25.13078414	24.05821422	24.25786699	21.18470354	23.79689931	23.90173339	24.30604197
Taurine_HN	22.0794793	20.97002845	21.63624815	25.42829357	20.31448681	25.91775036	21.97497715	22.86796162	25.46808815	21.10724389	21.48776346	20.03358569	26.32208051	25.17230265	22.73431234	25.32874456	20.96630264	25.20377127	21.93684184	22.22849623	21.6878394	24.67867452	21.58162022	22.68000538	21.66831774	20.79132608	25.23361524	20.6240337	20.81816927	22.36065015	21.96409406	21.30927814	21.77157679	22.14213018	25.090424	21.56755107	25.37285794	22.72181269	22.28599942	24.23319293	21.65099164	24.51478313	25.3845602	21.72113868	22.10447071	25.77369014	25.33147448	24.61640729	21.48880982	22.4284307	25.17021385	22.45868441	20.2686436	22.96770756
Tetradecanedioic acid_HN	20.03878512	19.28937824	19.99865881	19.0790038	19.65690101	19.26425202	19.87535587	19.80225953	19.29096455	20.04053173	19.13960683	19.60594315	19.15482588	19.45564428	20.00403016	19.42336223	19.75271453	19.56929473	19.89429535	19.94671108	19.89469671	19.56645244	19.43497097	20.19521272	19.53911076	19.91469696	19.07827047	19.83103251	19.75067079	19.59197419	20.36453361	20.12537346	20.39673189	19.79315401	19.44944843	20.11599124	19.35802637	20.05167194	20.37336153	19.13418563	20.11248043	19.48162571	19.5138816	20.2671543	20.09753766	19.16108949	18.94388492	19.60326399	19.63475815	20.36329782	19.217335	19.91345039	20.64269888	20.74054701
Threonic acid_HN	25.20724529	27.35982069	26.29915617	23.98426252	27.6411443	26.87681283	28.82982657	24.45555456	25.51353027	24.79581617	25.1596489	26.68159394	25.56896984	26.29823432	23.98955335	24.1253462	27.00240447	25.75280828	26.06794761	24.33567377	24.29579176	24.67287809	26.54509609	25.91749411	24.46326116	27.34598684	24.55891094	24.22965194	23.94765366	24.95026564	25.78846837	25.13303202	25.28287481	24.31979883	25.68001101	24.02461191	24.70009285	24.5550706	25.21390351	24.95700625	27.76663895	25.97962094	26.3543327	26.55430934	24.61142635	25.6761406	23.85305236	25.7221843	24.9065945	25.17818447	24.71284996	23.82330376	25.68665074	25.51094296
trans-Aconitic acid_HN	21.38454946	23.25248484	22.3642303	26.20642715	23.54726522	24.79734831	23.41535738	21.81100121	25.15566379	21.29380188	21.76810916	24.11116318	25.34495742	26.21226083	21.7717844	26.42249416	25.3799224	26.01211874	25.59099374	23.14669765	21.58037206	26.49926621	25.45616943	22.77016429	21.36286533	23.7590113	26.45901739	22.64344072	21.37031505	22.08905497	23.08234926	21.59726022	19.02074728	22.89823285	24.76363249	22.92834305	26.34369776	23.33997143	22.08490027	26.0666804	23.3607309	25.21103698	25.05141229	22.39955841	22.2074778	25.24049258	26.24602295	22.5924035	22.84946126	23.19307914	26.27883337	22.47795351	22.76374787	23.0302861
Tyrosine_HN	22.24103039	19.04413485	22.38139553	23.02756212	20.25509833	23.87331181	20.61663316	21.80402583	23.00530964	21.44168688	21.5612499	20.45969853	23.33932148	23.82642535	21.66109067	23.50104368	22.06082362	23.46177035	20.28079119	21.7839599	20.4026277	23.09298468	19.98356698	22.15952177	21.77561111	20.98740185	23.27897013	21.26288728	20.41841224	20.99447722	21.8358306	20.7353059	20.92284669	20.81850217	20.55910113	20.78598946	23.38123342	21.53896338	22.06608283	23.33157604	20.51686851	19.81459977	23.24005028	22.72490584	20.77315623	22.07919665	22.43848288	20.13743887	20.57579615	22.30679081	23.61415393	20.50834378	22.00726264	21.92282032
Undecanedioic acid_HN	21.12971241	21.57797081	21.61275709	21.14873317	21.82607421	21.49224031	21.74183446	21.49784839	21.30920075	21.23493427	20.83960364	22.02340805	21.22577642	21.32825177	21.48467351	21.11497701	21.54002767	21.65317466	21.29524445	21.42041459	21.45661782	21.65220037	21.12202087	21.46729138	20.67976348	21.80856029	21.78625484	21.64259073	21.34032024	21.53305077	21.89768527	22.04339755	21.99695876	21.55002575	21.47948232	21.59139554	21.54390179	21.94431483	21.71813052	21.11417327	22.04315112	21.850648	21.42101497	21.86548254	22.07867915	21.21965295	21.15060872	21.36905579	21.22132602	21.83338188	21.12153196	21.79568336	22.15135008	22.23758598
Uridine_HN	29.11042869	24.83653738	29.1450476	27.15763168	24.0723271	25.76212386	24.32921294	29.1494334	26.29085392	28.72616564	28.47970464	26.28919253	25.30857992	26.6290132	29.04923902	27.31315433	24.74841401	25.33065636	25.65259197	29.07965413	28.41846072	26.09525536	25.27331259	29.00902029	28.72556459	27.23807276	26.10137284	28.68600805	27.97203126	28.86775958	29.2257732	28.58209595	28.79117074	28.69957664	26.91804317	28.54591992	27.34143172	29.11532369	29.17015021	26.37541203	25.31355847	27.16809398	26.01034223	29.36453136	28.7523806	25.529931	27.03317402	28.310988	28.51638759	29.43749376	26.14647764	28.54122086	29.68871766	29.33590875
Uridine 5'-diphosphoglucose_HN	24.65562594	25.25602947	24.39879328	24.20985276	26.15682096	25.70328691	25.18536678	25.08706352	24.9846988	25.22713215	24.9720596	25.99285471	25.24522942	24.20138186	24.92109909	24.56889853	25.7990835	25.653411	25.46033745	24.83454703	25.20288492	24.42716686	25.41760733	25.40787402	25.17378264	25.57813634	24.75947077	24.67218974	24.65392708	25.51516891	24.48010342	25.2515713	24.81307864	25.78788796	25.3575115	25.44671604	24.35316842	25.25646049	24.89791028	24.28078099	26.78726927	24.79956097	25.21965245	25.11398129	25.30089973	25.10295868	24.08925674	25.34548533	24.24861569	24.17068171	24.30973829	25.27342036	24.68270894	25.57896963
Uridine 5'-monophosphate_HN	25.45438541	26.23285521	25.90734966	25.96835542	25.98887436	26.52131031	26.23400524	25.78803135	26.29141181	25.94995395	25.94390326	26.39222156	25.96718066	25.80335595	25.63584172	25.52314297	26.13395658	26.30546145	25.97944038	25.77610281	26.13446574	25.62646545	26.21403212	26.02458345	25.64245935	26.65948199	25.87343664	25.93962173	26.07041104	25.14745814	25.12844271	25.9432017	26.01537119	24.75880694	27.06128201	26.18663526	26.23137295	25.44929751	26.06407293	25.68974532	25.78156729	26.93477828	26.37403751	26.35073103	26.58120472	26.26723163	26.11584543	26.99747968	26.42540075	26.07143276	25.52754657	25.38013495	26.12116675	26.41371374
Urocanic acid_HN	22.29961036	23.01036563	23.36704911	22.75405589	23.18105644	23.10640888	23.93342506	22.60173716	23.47352741	22.5786785	21.01526431	24.95793766	22.25483238	23.36381196	24.11106338	24.36575647	24.06098513	23.5748468	22.75111087	22.64649766	22.43193407	22.86097023	22.97641563	22.43185553	23.46224678	22.09917094	23.59245855	23.73778673	23.48326545	21.95318488	23.15247562	22.90267265	23.97984411	22.3213789	22.75307497	22.34551073	22.46709307	24.23386071	22.49745046	22.41731578	22.53088163	22.59910682	22.59977938	22.32484194	22.77262449	24.40790777	22.70824088	22.48626628	22.72331654	22.11418544	22.79515928	23.84501738	22.24146455	23.21452373
